CmaCh10G010440.1	474	2991330	970	34.699	366	217	7	105	468	479	824	1.14e-63	226
CmaCh10G010440.1	474	2991330	970	30.634	284	176	6	105	386	381	645	2.66e-27	120
CmaCh10G010440.1	474	2991330	970	31.522	276	168	7	112	385	287	543	2.63e-24	110
CmaCh10G010440.1	474	2991330	970	30.270	185	103	5	226	399	287	456	1.72e-15	84.0
CmaCh10G010440.1	474	2991334	941	34.783	368	214	8	105	468	450	795	1.22e-63	226
CmaCh10G010440.1	474	2991334	941	30.634	284	176	6	105	386	352	616	2.78e-27	120
CmaCh10G010440.1	474	2991334	941	31.522	276	168	7	112	385	258	514	2.94e-24	110
CmaCh10G010440.1	474	2991334	941	30.270	185	103	5	226	399	258	427	1.81e-15	83.6
CmaCh10G010440.1	474	3044397	597	35.447	347	203	7	125	471	231	556	1.25e-63	220
CmaCh10G010440.1	474	3044397	597	28.283	396	241	14	19	404	29	391	2.29e-26	116
CmaCh10G010440.1	474	3044397	597	23.105	277	189	8	120	394	26	280	9.94e-12	71.6
CmaCh10G010440.1	474	2991333	964	34.783	368	214	8	105	468	473	818	1.26e-63	226
CmaCh10G010440.1	474	2991333	964	30.634	284	176	6	105	386	375	639	2.96e-27	120
CmaCh10G010440.1	474	2991333	964	31.522	276	168	7	112	385	281	537	3.06e-24	110
CmaCh10G010440.1	474	2991333	964	30.270	185	103	5	226	399	281	450	1.86e-15	83.6
CmaCh10G010440.1	474	3072707	1586	34.171	398	241	7	76	473	325	701	1.86e-63	227
CmaCh10G010440.1	474	3072707	1586	32.000	275	157	8	107	364	139	400	4.96e-30	128
CmaCh10G010440.1	474	3072707	1586	25.965	285	185	7	129	400	57	328	1.93e-17	90.1
CmaCh10G010440.1	474	3081567	598	33.811	349	206	7	125	471	231	556	3.05e-63	219
CmaCh10G010440.1	474	3081567	598	27.342	395	246	12	19	404	29	391	2.41e-30	128
CmaCh10G010440.1	474	3081567	598	26.971	241	157	7	93	331	299	522	1.50e-14	80.5
CmaCh10G010440.1	474	3072102	818	34.271	391	236	7	76	466	311	680	4.40e-63	223
CmaCh10G010440.1	474	3072102	818	34.322	236	140	5	107	342	139	359	2.30e-31	132
CmaCh10G010440.1	474	3072102	818	26.715	277	189	5	124	400	52	314	9.63e-20	97.1
CmaCh10G010440.1	474	3186156	914	34.243	403	237	10	73	468	364	745	4.64e-63	224
CmaCh10G010440.1	474	3186156	914	29.139	302	194	7	105	404	300	583	2.07e-25	114
CmaCh10G010440.1	474	3186156	914	31.429	280	165	9	112	385	206	464	8.95e-22	103
CmaCh10G010440.1	474	3181705	891	34.584	373	217	7	105	474	412	760	4.83e-63	223
CmaCh10G010440.1	474	3181705	891	29.555	247	159	4	105	351	210	441	2.16e-26	117
CmaCh10G010440.1	474	3181705	891	28.763	299	190	10	105	399	107	386	3.80e-18	92.0
CmaCh10G010440.1	474	3181705	891	25.000	260	174	7	199	454	91	333	1.90e-13	77.4
CmaCh10G010440.1	474	3078838	348	36.196	326	185	7	150	471	1	307	4.89e-63	212
CmaCh10G010440.1	474	3078838	348	26.702	191	128	4	125	314	79	258	4.16e-10	65.5
CmaCh10G010440.1	474	2928191	597	34.393	346	206	6	125	470	231	555	5.19e-63	218
CmaCh10G010440.1	474	2928191	597	27.778	396	243	14	19	404	29	391	8.32e-26	114
CmaCh10G010440.1	474	2928191	597	23.466	277	188	8	120	394	26	280	3.36e-12	73.2
CmaCh10G010440.1	474	2878534	1571	34.171	398	241	7	76	473	311	687	6.38e-63	225
CmaCh10G010440.1	474	2878534	1571	33.712	264	153	8	107	364	139	386	1.40e-31	133
CmaCh10G010440.1	474	2878534	1571	27.206	272	184	5	129	400	57	314	1.87e-19	96.3
CmaCh10G010440.1	474	3070838	1572	34.422	398	240	8	76	473	311	687	7.36e-63	225
CmaCh10G010440.1	474	3070838	1572	33.333	264	154	8	107	364	139	386	5.85e-31	131
CmaCh10G010440.1	474	3070838	1572	27.941	272	182	5	129	400	57	314	2.78e-20	99.0
CmaCh10G010440.1	474	2987535	597	36.842	323	187	5	148	470	250	555	8.54e-63	218
CmaCh10G010440.1	474	2987535	597	29.293	396	237	14	19	404	29	391	9.75e-27	117
CmaCh10G010440.1	474	2987535	597	22.963	270	185	6	120	387	26	274	1.71e-12	73.9
CmaCh10G010440.1	474	2984977	597	36.842	323	187	5	148	470	250	555	8.81e-63	218
CmaCh10G010440.1	474	2984977	597	28.822	399	235	14	19	404	29	391	1.50e-25	114
CmaCh10G010440.1	474	2984977	597	22.963	270	185	6	120	387	26	274	3.55e-12	73.2
CmaCh10G010440.1	474	2995961	402	38.776	294	163	6	181	474	1	277	9.95e-63	213
CmaCh10G010440.1	474	2837853	622	31.075	428	249	8	72	471	150	559	1.16e-62	218
CmaCh10G010440.1	474	2837853	622	22.302	278	192	7	120	394	27	283	4.26e-11	69.7
CmaCh10G010440.1	474	2858694	600	30.841	428	250	8	72	471	150	559	1.47e-62	217
CmaCh10G010440.1	474	2858694	600	28.500	400	237	17	19	404	30	394	3.66e-22	103
CmaCh10G010440.1	474	2858694	600	21.942	278	193	7	120	394	27	283	7.94e-12	72.0
CmaCh10G010440.1	474	3322131	1567	34.171	398	241	7	76	473	310	686	2.81e-62	223
CmaCh10G010440.1	474	3322131	1567	35.081	248	139	7	101	342	127	358	1.97e-31	132
CmaCh10G010440.1	474	3322131	1567	27.988	343	192	7	108	412	237	562	3.05e-29	126
CmaCh10G010440.1	474	3322131	1567	27.076	277	188	5	124	400	51	313	1.33e-19	97.1
CmaCh10G010440.1	474	3011696	895	35.013	377	221	10	102	474	455	811	4.08e-62	221
CmaCh10G010440.1	474	3011696	895	27.619	315	182	11	143	422	289	592	1.75e-20	99.4
CmaCh10G010440.1	474	3011696	895	28.421	285	179	8	73	348	320	588	3.41e-19	95.1
CmaCh10G010440.1	474	3011696	895	24.852	338	228	11	70	400	115	433	6.67e-19	94.4
CmaCh10G010440.1	474	3311394	1570	34.171	398	241	9	76	473	310	686	4.52e-62	223
CmaCh10G010440.1	474	3311394	1570	32.727	275	158	9	101	364	127	385	1.86e-28	124
CmaCh10G010440.1	474	3311394	1570	27.437	277	187	5	124	400	51	313	2.10e-19	96.3
